Sector,Year,Salary
Justice and Solicitor General,2015,137486.35
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,156427.22
Justice and Solicitor General,2015,197025.97
Justice and Solicitor General,2015,122788.37
Justice and Solicitor General,2015,110279.88
Justice and Solicitor General,2015,156491.19
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,133666.76
Justice and Solicitor General,2015,172742.4
Justice and Solicitor General,2015,197025.97
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,143800.95
Justice and Solicitor General,2015,135590.87
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,127807.4
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,126371.89
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,136703.67
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,219305.23
Justice and Solicitor General,2015,122039.66
Justice and Solicitor General,2015,105672.13
Justice and Solicitor General,2015,137633.11
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,135590.87
Justice and Solicitor General,2015,184475.13
Justice and Solicitor General,2015,141654.79
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,128035.51
Justice and Solicitor General,2015,157194.52
Justice and Solicitor General,2015,168389.91
Justice and Solicitor General,2015,133388.43
Justice and Solicitor General,2015,127807.4
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,109121.96
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,169197.98
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,125520.5
Justice and Solicitor General,2015,149740.12
Justice and Solicitor General,2015,151871.01
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,110138.77
Justice and Solicitor General,2015,135590.87
Justice and Solicitor General,2015,119028.64
Justice and Solicitor General,2015,107624.76
Justice and Solicitor General,2015,186536.46
Justice and Solicitor General,2015,168081.47
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,139658.8
Justice and Solicitor General,2015,149675.04
Justice and Solicitor General,2015,119524.37
Justice and Solicitor General,2015,158287.83
Justice and Solicitor General,2015,132832.58
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,121682.72
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,118230.48
Justice and Solicitor General,2015,166038.18
Justice and Solicitor General,2015,122788.39
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,121118.75
Justice and Solicitor General,2015,139658.8
Justice and Solicitor General,2015,124084.71
Justice and Solicitor General,2015,106506.26
Justice and Solicitor General,2015,166038.18
Justice and Solicitor General,2015,110035.7
Justice and Solicitor General,2015,168076.8
Justice and Solicitor General,2015,196005.15
Justice and Solicitor General,2015,105491.36
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,109228.77
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,122570.55
Justice and Solicitor General,2015,137633.11
Justice and Solicitor General,2015,124687.69
Justice and Solicitor General,2015,112114.4
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,139658.83
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,118798.51
Justice and Solicitor General,2015,105339.56
Justice and Solicitor General,2015,165569.41
Justice and Solicitor General,2015,171647.47
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,112114.4
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,194673.02
Justice and Solicitor General,2015,161232.97
Justice and Solicitor General,2015,152505.91
Justice and Solicitor General,2015,107461.52
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,199051.22
Justice and Solicitor General,2015,170111.16
Justice and Solicitor General,2015,91757.73
Justice and Solicitor General,2015,161232.97
Justice and Solicitor General,2015,104931.44
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,127807.4
Justice and Solicitor General,2015,173583.24
Justice and Solicitor General,2015,105180.25
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,197025.97
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,113462.29
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,163170.8
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,107461.52
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,137633.11
Justice and Solicitor General,2015,139658.83
Justice and Solicitor General,2015,107461.52
Justice and Solicitor General,2015,167943.76
Justice and Solicitor General,2015,173587.44
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,147620.92
Justice and Solicitor General,2015,161232.97
Justice and Solicitor General,2015,110347.13
Justice and Solicitor General,2015,137633.11
Justice and Solicitor General,2015,160017.05
Justice and Solicitor General,2015,122788.39
Justice and Solicitor General,2015,112114.4
Justice and Solicitor General,2015,166613.68
Justice and Solicitor General,2015,108740.17
Justice and Solicitor General,2015,187093.76
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,127807.4
Justice and Solicitor General,2015,170111.16
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,147962.72
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,142868.02
Justice and Solicitor General,2015,160017.05
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,166409.79
Justice and Solicitor General,2015,124084.71
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,176822.52
Justice and Solicitor General,2015,14870.73
Justice and Solicitor General,2015,108759.28
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,145121.18
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,205851.51
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,131641.7
Justice and Solicitor General,2015,164817.47
Justice and Solicitor General,2015,105454.33
Justice and Solicitor General,2015,112114.4
Justice and Solicitor General,2015,139658.8
Justice and Solicitor General,2015,105180.25
Justice and Solicitor General,2015,122788.39
Justice and Solicitor General,2015,122788.39
Justice and Solicitor General,2015,166038.18
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,203245.42
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,197025.97
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,127807.4
Justice and Solicitor General,2015,172926.93
Justice and Solicitor General,2015,124084.71
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,174814.95
Justice and Solicitor General,2015,139658.8
Justice and Solicitor General,2015,126539.5
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,176184.02
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,203245.42
Justice and Solicitor General,2015,151871.01
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,206891.58
Justice and Solicitor General,2015,144338.49
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,134348.95
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,211229.99
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,110376.15
Justice and Solicitor General,2015,197025.97
Justice and Solicitor General,2015,119892.11
Justice and Solicitor General,2015,144331.63
Justice and Solicitor General,2015,143838.86
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,121917.91
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,205828.03
Justice and Solicitor General,2015,182443.76
Justice and Solicitor General,2015,162008.35
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,122788.39
Justice and Solicitor General,2015,110035.7
Justice and Solicitor General,2015,197025.97
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,118562.98
Justice and Solicitor General,2015,130884.91
Justice and Solicitor General,2015,113277.54
Justice and Solicitor General,2015,197025.97
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,135590.87
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,131712.59
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,114052.12
Justice and Solicitor General,2015,206891.58
Justice and Solicitor General,2015,146840.6
Justice and Solicitor General,2015,183550.77
Justice and Solicitor General,2015,112462.71
Justice and Solicitor General,2015,132273.11
Justice and Solicitor General,2015,106437.43
Justice and Solicitor General,2015,173587.34
Justice and Solicitor General,2015,131641.7
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,105334.86
Justice and Solicitor General,2015,130112.43
Justice and Solicitor General,2015,159496.84
Justice and Solicitor General,2015,131641.7
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,144464.29
Justice and Solicitor General,2015,134270.66
Justice and Solicitor General,2015,197025.97
Justice and Solicitor General,2015,150336.36
Justice and Solicitor General,2015,183415.27
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,142544.65
Justice and Solicitor General,2015,127786.4
Justice and Solicitor General,2015,357075
Justice and Solicitor General,2015,186204.83
Justice and Solicitor General,2015,149980.15
Justice and Solicitor General,2015,135590.87
Justice and Solicitor General,2015,174281.99
Justice and Solicitor General,2015,117303.81
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,133108.6
Justice and Solicitor General,2015,113462.29
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,172926.93
Justice and Solicitor General,2015,156425.11
Justice and Solicitor General,2015,197025.97
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,112114.4
Justice and Solicitor General,2015,187094.03
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,130965.88
Justice and Solicitor General,2015,127807.38
Justice and Solicitor General,2015,144514.77
Justice and Solicitor General,2015,166038.18
Justice and Solicitor General,2015,197025.97
Justice and Solicitor General,2015,151871.01
Justice and Solicitor General,2015,135910.74
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,197025.97
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,110883.71
Justice and Solicitor General,2015,172926.96
Justice and Solicitor General,2015,164817.47
Justice and Solicitor General,2015,252123.6
Justice and Solicitor General,2015,147962.72
Justice and Solicitor General,2015,173587.61
Justice and Solicitor General,2015,155980.99
Justice and Solicitor General,2015,203245.42
Justice and Solicitor General,2015,121007.14
Justice and Solicitor General,2015,157125.99
Justice and Solicitor General,2015,150336.36
Justice and Solicitor General,2015,109924.18
Justice and Solicitor General,2015,121917.91
Justice and Solicitor General,2015,110034.01
Justice and Solicitor General,2015,110620.77
Justice and Solicitor General,2015,144052.48
Justice and Solicitor General,2015,105027.65
Justice and Solictor General,2015,NULL
Municipal Affairs,2015,108742.66
Municipal Affairs,2015,106490.53
Municipal Affairs,2015,107461.53
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,108335.9
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,165325.37
Municipal Affairs,2015,108842.16
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,169371.1
Municipal Affairs,2015,112668.79
Municipal Affairs,2015,137633.11
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,107461.53
Municipal Affairs,2015,112668.79
Municipal Affairs,2015,110950.47
Municipal Affairs,2015,136578.42
Municipal Affairs,2015,113484.19
Municipal Affairs,2015,137633.11
Municipal Affairs,2015,143084.78
Municipal Affairs,2015,168827.65
Municipal Affairs,2015,128181.9
Municipal Affairs,2015,112668.79
Municipal Affairs,2015,137086.13
Municipal Affairs,2015,136801.97
Municipal Affairs,2015,186779.54
Municipal Affairs,2015,119468.94
Municipal Affairs,2015,137633.11
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,122788.39
Municipal Affairs,2015,131949.92
Municipal Affairs,2015,112668.79
Municipal Affairs,2015,137633.11
Municipal Affairs,2015,137633.11
Municipal Affairs,2015,135094.66
Municipal Affairs,2015,169371.1
Municipal Affairs,2015,161888.54
Municipal Affairs,2015,107461.52
Municipal Affairs,2015,122788.39
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,136695.9
Municipal Affairs,2015,107461.53
Municipal Affairs,2015,134663.04
Municipal Affairs,2015,114585.06
Municipal Affairs,2015,123716.19
Municipal Affairs,2015,136806.46
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,124947.56
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,108183.45
Municipal Affairs,2015,112668.79
Municipal Affairs,2015,109974.42
Municipal Affairs,2015,133437.6
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,127883.81
Municipal Affairs,2015,124782.88
Municipal Affairs,2015,106300.25
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,109017.98
Municipal Affairs,2015,137633.09
Municipal Affairs,2015,206891.58
Municipal Affairs,2015,133313.64
Municipal Affairs,2015,133307.54
Municipal Affairs,2015,158966.42
Municipal Affairs,2015,114048.11
Municipal Affairs,2015,107894.79
Municipal Affairs,2015,107461.53
Municipal Affairs,2015,204944.16
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,107461.53
Municipal Affairs,2015,108698.4
Municipal Affairs,2015,111510.71
Municipal Affairs,2015,148595.64
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,169371.1
Municipal Affairs,2015,137947.93
Municipal Affairs,2015,120458.09
Municipal Affairs,2015,105049.09
Municipal Affairs,2015,137633.11
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,137633.11
Municipal Affairs,2015,105272.75
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,119852.89
Municipal Affairs,2015,107461.53
Municipal Affairs,2015,295130.59
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,107461.53
Municipal Affairs,2015,122788.39
Municipal Affairs,2015,137633.11
Municipal Affairs,2015,119043.94
Municipal Affairs,2015,169193.5
Municipal Affairs,2015,109195.98
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,143627.31
Municipal Affairs,2015,109931.62
Municipal Affairs,2015,190430.74
Municipal Affairs,2015,112104.42
Municipal Affairs,2015,180274.08
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,169360.92
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,122236.93
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,107461.53
Municipal Affairs,2015,111758.62
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,110003.15
Municipal Affairs,2015,113285.5
Municipal Affairs,2015,108646.4
Municipal Affairs,2015,116228.96
Municipal Affairs,2015,105900.13
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,137348.5
Municipal Affairs,2015,126454.49
Municipal Affairs,2015,169371.1
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,110620.77
Municipal Affairs,2015,137042.53
Municipal Affairs,2015,107624.43
Seniors,2015,110620.77
Seniors,2015,133734.72
Seniors,2015,137633.11
Seniors,2015,107562.32
Seniors,2015,186919.25
Seniors,2015,110620.77
Seniors,2015,126002.23
Seniors,2015,151331.34
Seniors,2015,108026.01
Seniors,2015,110620.77
Seniors,2015,112232.98
Seniors,2015,120985.58
Seniors,2015,108333.72
Seniors,2015,114759.2
Seniors,2015,113167.52
Seniors,2015,114240.21
Seniors,2015,122114.12
Seniors,2015,133515.92
Seniors,2015,130526.13
Seniors,2015,122788.39
Seniors,2015,147268.89
Seniors,2015,135510.47
Seniors,2015,109391.79
Seniors,2015,168251.58
Seniors,2015,158287.72
Seniors,2015,122114.12
Seniors,2015,206891.58
Seniors,2015,166010.45
Seniors,2015,118087.18
Seniors,2015,162946.76
Seniors,2015,253945.7
Seniors,2015,128460.91
Seniors,2015,110620.77
Seniors,2015,110014.49
Seniors,2015,110620.77
Seniors,2015,107038.97
Seniors,2015,122788.39
Seniors,2015,113884.8
Seniors,2015,112104.42
Seniors,2015,110620.77
Seniors,2015,122788.39
Seniors,2015,168098.6
Seniors,2015,110620.77
Seniors,2015,125634.23
Seniors,2015,110620.77
Seniors,2015,105180.25
Seniors,2015,206891.58
Seniors,2015,133648.55
Seniors,2015,118104.77
Seniors,2015,110258.01
Service Alberta,2015,107238.2
Service Alberta,2015,110620.77
Service Alberta,2015,105901.54
Service Alberta,2015,107461.52
Service Alberta,2015,107461.52
Service Alberta,2015,108560.14
Service Alberta,2015,162083.33
Service Alberta,2015,134796.56
Service Alberta,2015,110539.89
Service Alberta,2015,110620.77
Service Alberta,2015,110620.77
Service Alberta,2015,123182.09
Service Alberta,2015,137633.11
Service Alberta,2015,105222.25
Service Alberta,2015,110620.77
Service Alberta,2015,110620.77
Service Alberta,2015,107461.52
Service Alberta,2015,110620.77
Service Alberta,2015,105958.94
Service Alberta,2015,107461.52
Service Alberta,2015,137633.11
Service Alberta,2015,213321.71
Service Alberta,2015,110620.77
Service Alberta,2015,110620.77
Service Alberta,2015,133338.26
Service Alberta,2015,137633.11
Service Alberta,2015,169371.1
Service Alberta,2015,110620.77
Service Alberta,2015,110620.77
Service Alberta,2015,107061.16
Service Alberta,2015,169371.1
Service Alberta,2015,107461.52
Service Alberta,2015,137633.11
Service Alberta,2015,112841.68
Service Alberta,2015,151404.81
Service Alberta,2015,110620.77
Service Alberta,2015,110620.77
Service Alberta,2015,122788.39
Service Alberta,2015,148643.76
Service Alberta,2015,164856.61
Service Alberta,2015,107461.52
Service Alberta,2015,107461.51
Service Alberta,2015,132015.92
Service Alberta,2015,136722.42
Service Alberta,2015,110620.77
Service Alberta,2015,110620.77
Service Alberta,2015,110620.77
Service Alberta,2015,152632.84
Service Alberta,2015,134441.98
Service Alberta,2015,113917.77
Service Alberta,2015,107461.52
Service Alberta,2015,160409.61
Service Alberta,2015,158056.56
Service Alberta,2015,123241.59
Service Alberta,2015,107304.85
Service Alberta,2015,107461.52
Service Alberta,2015,110620.77
Service Alberta,2015,110620.77
Service Alberta,2015,169371.1
Service Alberta,2015,109609.89
Service Alberta,2015,318741.41
Service Alberta,2015,110378.94
Service Alberta,2015,122116.63
Service Alberta,2015,107461.52
Service Alberta,2015,107461.52
Service Alberta,2015,107461.52
Service Alberta,2015,110620.77
Service Alberta,2015,110620.77
Service Alberta,2015,108966.58
Service Alberta,2015,110620.77
Service Alberta,2015,170358.48
Service Alberta,2015,149518.73
Service Alberta,2015,169371.1
Service Alberta,2015,107461.52
Service Alberta,2015,110620.77
Service Alberta,2015,110620.77
Service Alberta,2015,121917.91
Service Alberta,2015,107461.52
Service Alberta,2015,110620.77
Service Alberta,2015,155896.66
Service Alberta,2015,111774.72
Service Alberta,2015,110620.77
Service Alberta,2015,137633.11
Service Alberta,2015,169371.1
Service Alberta,2015,114587.09
Service Alberta,2015,122788.39
Service Alberta,2015,110620.77
Service Alberta,2015,110044.03
Service Alberta,2015,206891.58
Service Alberta,2015,118340.25
Service Alberta,2015,107461.52
Service Alberta,2015,128292.97
Service Alberta,2015,119470.23
Service Alberta,2015,110620.77
Service Alberta,2015,137633.11
Service Alberta,2015,206891.3
Service Alberta,2015,138836.65
Service Alberta,2015,112842.74
Service Alberta,2015,110620.77
Service Alberta,2015,109419.14
Service Alberta,2015,120838.69
Service Alberta,2015,113639.27
Service Alberta,2015,107414.79
Service Alberta,2015,137633.11
Service Alberta,2015,105568.32
Service Alberta,2015,137633.11
Service Alberta,2015,110620.77
Service Alberta,2015,125777.45
Service Alberta,2015,109109.32
Service Alberta,2015,110240.12
Service Alberta,2015,137633.11
Service Alberta,2015,138761.14
Service Alberta,2015,122788.39
Service Alberta,2015,110620.77
Service Alberta,2015,121058.02
Service Alberta,2015,169371.1
Service Alberta,2015,122788.39
Service Alberta,2015,107461.52
Service Alberta,2015,161185.82
Service Alberta,2015,169371.1
Service Alberta,2015,107461.52
Service Alberta,2015,110620.77
Service Alberta,2015,107392.01
Service Alberta,2015,122788.39
Service Alberta,2015,138555.83
Service Alberta,2015,111426.87
Service Alberta,2015,106417.08
Service Alberta,2015,107461.52
Service Alberta,2015,107461.52
Service Alberta,2015,122706.16
Service Alberta,2015,169371.1
Service Alberta,2015,136801.97
Service Alberta,2015,112776.94
Service Alberta,2015,107461.52
Service Alberta,2015,107461.52
Service Alberta,2015,110520.15
Service Alberta,2015,141385.13
Service Alberta,2015,132141.89
Service Alberta,2015,121098.68
Service Alberta,2015,206890.49
Service Alberta,2015,110612.51
Service Alberta,2015,110620.77
Service Alberta,2015,132250.39
Service Alberta,2015,158602.01
Service Alberta,2015,107461.52
Service Alberta,2015,110620.77
Service Alberta,2015,129271.67
Service Alberta,2015,110620.77
Service Alberta,2015,136718.43
Service Alberta,2015,122788.39
Service Alberta,2015,117856.7
Service Alberta,2015,110292.99
Service Alberta,2015,107461.52
Service Alberta,2015,122788.39
Service Alberta,2015,169371.1
Service Alberta,2015,122788.39
Service Alberta,2015,111163.7
Service Alberta,2015,137633.11
Service Alberta,2015,110620.77
Service Alberta,2015,107461.52
Service Alberta,2015,137633.11
Service Alberta,2015,169371.1
Service Alberta,2015,111265.65
Service Alberta,2015,137633.11
Service Alberta,2015,109828.14
Service Alberta,2015,137633.11
Service Alberta,2015,137633.11
Service Alberta,2015,107397.32
Service Alberta,2015,110020.24
Service Alberta,2015,107461.52
Service Alberta,2015,110620.77
Service Alberta,2015,107461.51
Service Alberta,2015,110245.78
Service Alberta,2015,110620.77
Service Alberta,2015,108630.88
Service Alberta,2015,134386.79
Service Alberta,2015,112263.28
Service Alberta,2015,137633.11
Service Alberta,2015,110162.92
Service Alberta,2015,137633.11
Service Alberta,2015,110575.02
Status of Women,2015,295130.59
Status of Women,2015,110238.19
Status of Women,2015,114107.21
Status of Women,2015,122726.74
Status of Women,2015,112057.73
Status of Women,2015,129743.08
Status of Women,2015,131976.03
Status of Women,2015,123134.27
Status of Women,2015,122788.39
Status of Women,2015,161492.05
Status of Women,2015,187094.03
Transportation,2015,111758.62
Transportation,2015,137633.11
Transportation,2015,111758.62
Transportation,2015,125532.39
Transportation,2015,110620.77
Transportation,2015,111841.89
Transportation,2015,111758.62
Transportation,2015,111758.62
Transportation,2015,112637.29
Transportation,2015,295130.59
Transportation,2015,137633.11
Transportation,2015,105078.88
Transportation,2015,113826.63
Transportation,2015,111758.62
Transportation,2015,137633.11
Transportation,2015,110620.77
Transportation,2015,161185.82
Transportation,2015,166252.13
Transportation,2015,137633.11
Transportation,2015,134725.91
Transportation,2015,112058.4
Transportation,2015,128845.14
Transportation,2015,111841.89
Transportation,2015,110620.77
Transportation,2015,131809.49
Transportation,2015,169371.1
Transportation,2015,129588.74
Transportation,2015,112104.42
Transportation,2015,109886.34
Transportation,2015,111758.62
Transportation,2015,116968.02
Transportation,2015,137633.11
Transportation,2015,125532.39
Transportation,2015,111758.62
Transportation,2015,114723.12
Transportation,2015,110620.77
Transportation,2015,125308.95
Transportation,2015,111758.62
Transportation,2015,110620.77
Transportation,2015,157550.23
Transportation,2015,169253.77
Transportation,2015,144852.82
Transportation,2015,137633.11
Transportation,2015,111758.62
Transportation,2015,115091.44
Transportation,2015,147711.79
Transportation,2015,137633.11
Transportation,2015,137093.21
Transportation,2015,137633.11
Transportation,2015,111758.62
Transportation,2015,123465.43
Transportation,2015,125532.39
Transportation,2015,114148.56
Transportation,2015,116212.33
Transportation,2015,117530.42
Transportation,2015,133437.6
Transportation,2015,110620.77
Transportation,2015,116174.17
Transportation,2015,137633.11
Transportation,2015,125532.39
Transportation,2015,131065.29
Transportation,2015,111758.62
Transportation,2015,110246.54
Transportation,2015,114107.21
Transportation,2015,206891.58
Transportation,2015,119930.73
Transportation,2015,111925.17
Transportation,2015,110620.77
Transportation,2015,137633.11
Transportation,2015,126523.87
Transportation,2015,137633.11
Transportation,2015,125532.39
Transportation,2015,130883.56
Transportation,2015,134810.33
Transportation,2015,111925.17
Transportation,2015,126444.35
Transportation,2015,142682.23
Transportation,2015,112665.84
Transportation,2015,141465.41
Transportation,2015,112621.91
Transportation,2015,137633.11
Transportation,2015,111758.62
Transportation,2015,108672.28
Transportation,2015,111758.62
Transportation,2015,111758.62
Transportation,2015,111758.62
Transportation,2015,136675.13
Transportation,2015,107461.51
Transportation,2015,125625.93
Transportation,2015,169371.1
Transportation,2015,105574.78
Transportation,2015,115805.7
Transportation,2015,137633.11
Transportation,2015,110620.77
Transportation,2015,110620.77
Transportation,2015,137164.8
Transportation,2015,125532.39
Transportation,2015,111841.89
Transportation,2015,125532.39
Transportation,2015,106825.93
Transportation,2015,125532.39
Transportation,2015,125532.39
Transportation,2015,120812
Transportation,2015,127699.16
Transportation,2015,111774.72
Transportation,2015,137633.11
Transportation,2015,115041.2
Transportation,2015,107461.52
Transportation,2015,111758.62
Transportation,2015,122788.39
Transportation,2015,115994.88
Transportation,2015,109214
Transportation,2015,111758.62
Transportation,2015,108335.87
Transportation,2015,137633.11
Transportation,2015,111758.62
Transportation,2015,111758.62
Transportation,2015,125579.79
Transportation,2015,110620.77
Transportation,2015,137633.11
Transportation,2015,137633.11
Transportation,2015,111758.62
Transportation,2015,130411.58
Transportation,2015,125532.39
Transportation,2015,121224.76
Transportation,2015,122788.39
Transportation,2015,107067.96
Transportation,2015,0
Transportation,2015,112002.94
Transportation,2015,112241.6
Transportation,2015,111758.62
Transportation,2015,202819.15
Transportation,2015,125532.39
Transportation,2015,158831.6
Transportation,2015,110620.77
Transportation,2015,121532.86
Transportation,2015,137633.11
Transportation,2015,108445.6
Transportation,2015,125625.93
Transportation,2015,140566.52
Transportation,2015,140541.1
Transportation,2015,163232.04
Transportation,2015,142104.4
Transportation,2015,115198.05
Transportation,2015,112206.46
Transportation,2015,107461.52
Transportation,2015,109823.81
Transportation,2015,121870.91
Transportation,2015,126036.01
Transportation,2015,137633.11
Transportation,2015,122114.12
Transportation,2015,114445.98
Transportation,2015,111758.62
Transportation,2015,112158.34
Transportation,2015,110145.86
Transportation,2015,137633.11
Transportation,2015,109372.26
Transportation,2015,110620.77
Transportation,2015,134381.57
Transportation,2015,125622.71
Transportation,2015,111758.62
Transportation,2015,112719.62
Transportation,2015,112928.68
Transportation,2015,110355.16
Transportation,2015,116445.42
Transportation,2015,121126.86
Transportation,2015,192094.24
Transportation,2015,111758.62
Transportation,2015,122788.39
Transportation,2015,111841.89
Transportation,2015,143525.15
Transportation,2015,107037.88
Transportation,2015,165073.94
Transportation,2015,125532.39
Transportation,2015,125532.39
Transportation,2015,110331.08
Transportation,2015,149122.49
Transportation,2015,115051.55
Transportation,2015,137633.11
Transportation,2015,107230.94
Transportation,2015,117784.76
Transportation,2015,137633.11
Transportation,2015,112008.44
Transportation,2015,111758.62
Transportation,2015,116783.34
Transportation,2015,123272.84
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,112269.27
Treasury Board and Finance,2015,113084.69
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,137192.94
Treasury Board and Finance,2015,113555.1
Treasury Board and Finance,2015,114033.01
Treasury Board and Finance,2015,206791.33
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,110339.76
Treasury Board and Finance,2015,133437.6
Treasury Board and Finance,2015,112507.66
Treasury Board and Finance,2015,122788.39
